Date,AMZN,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2019-05-31,88.7535,43.7675,123.68,55.325,12.344,33.865,177.47,343.28
2019-06-03,84.6345,43.325,119.84,51.937,11.9313,33.445,164.15,336.63
2019-06-04,86.478,44.91,123.16,52.7245,12.9067,35.75,167.5,353.4
2019-06-05,86.925,45.635,125.83,52.232,13.106,35.32,168.17,355.73
2019-06-06,87.718,46.305,127.82,52.388,13.73,35.945,168.33,357.13
2019-06-07,90.2015,47.5375,131.4,53.4185,13.6333,36.375,173.35,360.87
2019-06-10,93.0315,48.145,132.6,54.138,14.192,37.1075,174.82,352.01
2019-06-11,93.185,48.7025,132.1,54.052,14.4733,37.6875,178.1,351.27
2019-06-12,92.766,48.5475,131.49,53.955,13.9507,36.55,175.04,345.56
2019-06-13,93.515,48.5375,132.32,54.5505,14.2607,37.065,177.47,343.43
2019-06-14,93.4835,48.185,132.45,54.315,14.328,36.16,181.33,339.73
2019-06-17,94.3015,48.4725,132.85,54.6945,15.002,36.2575,189.01,350.62
2019-06-18,95.0685,49.6125,135.16,55.262,14.9827,38.22,188.47,357.12
2019-06-19,95.4395,49.4675,135.69,55.2255,15.0953,38.28,187.48,363.52
2019-06-20,95.9095,49.865,136.95,55.66,14.6413,38.525,189.53,365.21
2019-06-21,95.565,49.695,136.97,56.2685,14.7907,37.94,191.14,369.21
2019-06-24,95.695,49.645,137.78,55.835,14.9093,38.165,192.6,371.04
2019-06-25,93.9135,48.8925,133.43,54.379,14.6507,37.87,188.84,360.3
2019-06-26,94.8915,49.95,133.93,54.016,14.618,39.815,187.66,362.2
2019-06-27,95.214,49.935,134.15,53.8315,14.856,40.8075,189.5,370.02
2019-06-28,94.6815,49.48,133.96,54.14,14.8973,41.0575,193.0,367.32
2019-07-01,96.1095,50.3875,135.68,55.0,15.1447,41.5425,193.0,374.6
2019-07-02,96.7155,50.6825,136.58,55.63,14.97,40.5575,195.0,375.43
2019-07-03,96.95,51.1025,137.46,56.1495,15.66,40.6875,197.2,381.72
2019-07-05,97.1455,51.0575,137.06,56.6335,15.54,40.0575,196.4,380.55
2019-07-08,97.616,50.005,136.96,55.8395,15.356,39.3025,195.76,376.16
2019-07-09,99.415,50.31,136.46,56.2145,15.3373,39.3275,199.21,379.93
2019-07-10,100.8705,50.8075,137.85,57.0455,15.928,40.015,202.73,381.0
2019-07-11,100.0535,50.4375,138.4,57.204,15.9067,41.57,201.23,379.5
2019-07-12,100.55,50.825,138.9,57.267,16.3387,41.9025,204.87,373.25
2019-07-15,101.0495,51.3025,138.9,57.5255,16.9,41.8175,203.91,366.6
2019-07-16,100.495,51.125,137.08,57.673,16.8253,41.77,203.84,365.99
2019-07-17,99.6015,50.8375,136.27,57.337,16.9907,42.4275,201.8,362.44
2019-07-18,98.895,51.415,136.42,57.362,16.9027,42.545,200.78,325.21
2019-07-19,98.226,50.6475,136.62,56.5775,17.212,42.11,198.36,315.1
2019-07-22,99.2815,51.805,138.43,56.9605,17.0453,42.83,202.32,310.62
2019-07-23,99.7245,52.21,139.29,57.4025,17.3447,43.915,202.36,307.3
2019-07-24,100.0405,52.1675,140.72,56.9865,17.6587,44.665,204.66,317.94
2019-07-25,98.691,51.755,140.19,56.797,15.2547,43.345,200.71,326.46
2019-07-26,97.1525,51.935,141.34,62.261,15.2027,43.7675,199.75,335.78
2019-07-29,95.6225,52.42,141.03,62.092,15.718,43.705,195.94,332.7
2019-07-30,94.9265,52.195,140.35,61.4,16.1507,43.8625,197.04,325.93
2019-07-31,93.339,53.26,136.27,60.91,16.1073,42.18,194.23,322.99
2019-08-01,92.766,52.1075,138.06,60.589,15.59,41.23,192.73,319.5
2019-08-02,91.162,51.005,136.9,59.816,15.6227,40.2975,189.02,318.83
2019-08-05,88.2565,48.335,132.21,57.7375,15.2213,37.6975,181.73,307.63
2019-08-06,89.3915,49.25,134.69,58.554,15.3833,38.0875,184.51,310.1
2019-08-07,89.67,49.76,135.28,58.7955,15.5613,38.4725,185.15,304.29
2019-08-08,91.6445,50.8575,138.89,60.3095,15.8867,39.565,190.16,315.9
2019-08-09,90.379,50.2475,137.71,59.445,15.6673,38.545,187.85,308.93
2019-08-12,89.246,50.12,135.79,58.725,15.2673,37.8625,185.37,310.83
2019-08-13,91.217,52.2425,138.6,59.8365,15.6667,39.0125,188.45,312.28
2019-08-14,88.148,50.6875,133.98,58.2125,14.6413,37.5175,179.71,299.11
2019-08-15,88.806,50.435,133.68,58.466,14.376,37.1925,182.59,295.76
2019-08-16,89.6285,51.625,136.13,58.9605,14.6627,39.89,183.7,302.8
2019-08-19,90.806,52.5875,138.41,60.022,15.122,42.695,186.17,309.38
2019-08-20,90.069,52.59,137.26,59.1765,15.0573,41.9675,183.81,298.99
2019-08-21,91.177,53.16,138.79,59.579,14.722,42.8075,183.55,297.81
2019-08-22,90.233,53.115,137.78,59.576,14.81,42.87,182.04,296.93
2019-08-23,87.481,50.66,133.39,57.679,14.0933,40.61,177.75,291.44
2019-08-26,88.4435,51.6225,135.45,58.559,14.3333,41.3625,180.36,294.98
2019-08-27,88.0915,51.04,135.74,58.541,14.272,40.45,181.3,291.03
2019-08-28,88.2125,51.3825,135.56,58.6875,14.3727,40.305,181.76,291.77
2019-08-29,89.32,52.2525,138.12,59.712,14.7807,41.75,185.57,296.78
2019-08-30,88.8145,52.185,137.86,59.5265,15.0407,41.8775,185.67,293.75
2019-09-03,89.492,51.425,136.04,58.4775,15.0007,41.0425,182.39,289.29
2019-09-04,90.031,52.2975,137.63,59.1135,14.712,42.19,187.14,291.52
2019-09-05,92.036,53.32,140.05,60.6095,15.3053,44.935,190.9,293.25
2019-09-06,91.6755,53.315,139.1,60.316,15.1633,44.6625,187.49,290.17
2019-09-09,91.5675,53.5425,137.52,60.2635,15.4527,45.125,188.76,294.34
2019-09-10,91.0275,54.175,136.08,60.285,15.7027,45.795,186.17,287.99
2019-09-11,91.1495,55.8975,136.12,61.0,16.4733,46.0825,188.49,288.27
2019-09-12,92.1775,55.7725,137.52,61.7485,16.3913,46.0675,187.47,288.86
2019-09-13,91.967,54.6875,137.32,62.0015,16.3467,45.485,187.19,294.15
2019-09-16,90.392,54.975,136.33,61.5815,16.1873,45.0525,186.22,294.29
2019-09-17,91.1275,55.175,137.39,61.494,16.3193,45.2675,188.08,298.6
2019-09-18,90.873,55.6925,138.52,61.6325,16.2327,44.995,188.14,291.56
2019-09-19,91.075,55.24,141.07,61.9375,16.44,44.235,190.14,286.6
2019-09-20,89.708,54.4325,139.44,61.492,16.0413,43.1725,189.93,270.75
2019-09-23,89.265,54.68,139.14,61.7345,16.082,43.71,186.82,265.92
2019-09-24,87.0805,54.42,137.38,60.9165,14.8807,43.1325,181.28,254.59
2019-09-25,88.4165,55.2575,139.36,62.297,15.2467,44.5575,182.8,264.75
2019-09-26,86.992,54.9725,139.54,62.1145,16.1707,44.335,180.11,263.31
2019-09-27,86.2725,54.705,137.73,61.2975,16.142,42.94,177.1,263.08
2019-09-30,86.7955,55.9925,139.03,61.057,16.058,43.5175,178.08,267.62
2019-10-01,86.7825,56.1475,137.07,60.3,16.3127,43.5,175.81,269.58
2019-10-02,85.6615,54.74,134.65,58.896,16.2087,43.26,174.6,268.03
2019-10-03,86.221,55.205,136.28,59.4715,15.5353,45.3275,179.38,268.15
2019-10-04,86.9825,56.7525,138.12,60.548,15.4287,45.4925,180.45,272.79
2019-10-07,86.633,56.765,137.12,60.4125,15.848,46.0825,179.68,274.46
2019-10-08,85.2755,56.1,135.67,59.5065,16.0033,44.3075,177.75,270.72
2019-10-09,86.0995,56.7575,138.24,60.12,16.302,45.1775,179.85,267.53
2019-10-10,86.013,57.5225,139.1,60.4735,16.316,45.7575,180.03,280.48
2019-10-11,86.596,59.0525,139.68,60.7855,16.526,46.4975,184.19,282.93
2019-10-14,86.8215,58.9675,139.55,60.8885,17.1307,46.6325,183.28,285.53
2019-10-15,88.369,58.83,141.57,62.112,17.1927,49.0925,188.89,284.25
2019-10-16,88.8715,58.5925,140.41,62.15,17.3167,48.5525,189.55,286.28
2019-10-17,89.374,58.82,139.69,62.64,17.4647,48.5725,190.39,293.35
2019-10-18,87.8755,59.1025,137.41,62.2205,17.13,47.6225,185.85,275.3
2019-10-21,89.283,60.1275,138.43,62.214,16.9,49.0025,189.76,278.05
2019-10-22,88.2865,59.99,136.37,62.06,17.0387,48.9025,182.34,266.69
2019-10-23,88.1085,60.795,137.24,62.8815,16.9787,48.7725,186.15,271.27
2019-10-24,89.039,60.895,139.94,62.9555,19.9787,49.215,186.38,271.5
2019-10-25,88.0665,61.645,140.73,63.215,21.8753,51.135,187.89,276.82
2019-10-28,88.854,62.2625,144.19,64.449,21.8473,51.6975,189.4,281.86
2019-10-29,88.1355,60.8225,142.83,63.033,21.0813,50.73,189.31,281.21
2019-10-30,88.9995,60.815,144.61,63.035,21.0007,50.75,188.25,291.45
2019-10-31,88.833,62.19,143.37,62.94,20.9947,50.255,191.65,287.41
2019-11-01,89.572,63.955,143.72,63.6125,20.8873,50.6475,193.62,286.81
2019-11-04,90.233,64.375,144.55,64.4805,21.1647,52.625,194.72,292.86
2019-11-05,90.0855,64.2825,144.46,64.572,21.148,52.4025,194.32,288.03
2019-11-06,89.7885,64.31,144.06,64.5505,21.772,51.9075,191.55,288.59
2019-11-07,89.41,64.8575,144.26,65.347,22.3693,52.085,190.42,289.57
2019-11-08,89.294,65.035,145.96,65.45,22.476,51.945,190.84,291.57
2019-11-11,88.5825,65.55,146.11,64.914,23.006,52.045,189.61,294.18
2019-11-12,88.9,65.49,147.07,64.8605,23.3287,52.4025,194.47,292.01
2019-11-13,87.6555,66.1175,147.31,64.809,23.074,52.1425,193.19,283.11
2019-11-14,87.73,65.66,148.06,65.4575,23.29,52.4475,193.15,289.62
2019-11-15,86.9745,66.44,149.97,66.677,23.478,51.0475,195.1,295.03
2019-11-18,87.6265,66.775,150.34,65.992,23.3327,53.07,197.4,302.57
2019-11-19,87.6395,66.5725,150.39,65.6295,23.968,51.9975,199.32,302.6
2019-11-20,87.2765,65.7975,149.62,65.093,23.4813,52.795,197.51,305.16
2019-11-21,86.7355,65.5025,149.48,65.007,23.6553,52.545,197.93,311.69
2019-11-22,87.286,65.445,149.59,64.6835,22.2027,52.7225,198.82,310.48
2019-11-25,88.692,66.5925,151.23,65.282,22.4227,55.3025,199.79,315.55
2019-11-26,89.847,66.0725,152.03,65.65,21.928,54.25,198.97,312.49
2019-11-27,90.9255,66.96,152.32,65.6065,22.086,54.56,202.0,315.93
2019-11-29,90.04,66.8125,151.38,65.2045,21.996,54.185,201.64,314.66
2019-12-02,89.08,66.04,149.55,64.443,22.3247,52.3125,199.7,309.99
2019-12-03,88.498,64.8625,149.31,64.737,22.4133,51.915,198.82,306.16
2019-12-04,88.0345,65.435,149.85,65.947,22.202,52.355,198.71,304.32
2019-12-05,87.024,66.395,149.93,66.348,22.0247,52.185,199.36,302.86
2019-12-06,87.58,67.6775,151.75,66.9695,22.3927,53.0425,201.05,307.35
2019-12-09,87.4755,66.73,151.36,67.1495,22.6353,53.0425,201.34,302.5
2019-12-10,86.9605,67.12,151.13,67.1445,23.256,53.495,200.87,293.12
2019-12-11,87.436,67.6925,151.7,67.2125,23.5133,54.335,202.26,298.93
2019-12-12,88.0165,67.865,153.24,67.4245,23.9787,56.0175,196.75,298.44
2019-12-13,88.047,68.7875,154.53,67.3435,23.8927,55.9975,194.11,298.5
2019-12-16,88.4605,69.965,155.53,68.035,25.4333,56.2875,197.92,304.21
2019-12-17,89.533,70.1025,154.69,67.7445,25.266,57.0725,198.39,315.48
2019-12-18,89.2015,69.935,154.37,67.5955,26.21,57.3775,202.5,320.8
2019-12-19,89.614,70.005,155.71,67.822,26.936,58.865,206.06,332.22
2019-12-20,89.325,69.86,157.41,67.561,27.0393,59.8425,206.3,336.9
2019-12-23,89.65,71.0,157.41,67.5315,27.948,59.705,206.18,333.1
2019-12-24,89.4605,71.0675,157.38,67.2215,28.35,59.655,205.12,333.2
2019-12-26,93.4385,72.4775,158.67,68.1235,28.7293,59.7975,207.79,332.63
2019-12-27,93.49,72.45,158.96,67.732,28.692,59.2175,208.1,329.09
2019-12-30,92.3445,72.88,157.59,66.9855,27.6467,58.08,204.41,323.31
2019-12-31,92.392,73.4125,157.7,66.9695,27.8887,58.825,205.25,323.57
2020-01-02,94.9005,75.0875,160.62,68.434,28.684,59.9775,209.78,329.81
2020-01-03,93.7485,74.3575,158.62,68.076,29.534,59.0175,208.67,325.9
2020-01-06,95.144,74.95,159.03,69.8905,30.1027,59.265,212.6,335.83
2020-01-07,95.343,74.5975,157.58,69.7555,31.2707,59.9825,213.06,330.75
2020-01-08,94.5985,75.7975,160.09,70.252,32.8093,60.095,215.22,339.26
2020-01-09,95.0525,77.4075,162.09,70.9895,32.0893,60.755,218.3,335.66
2020-01-10,94.158,77.5825,161.34,71.448,31.8767,61.08,218.06,329.05
2020-01-13,94.565,79.24,163.28,72.0015,34.9907,62.995,221.91,338.92
2020-01-14,93.472,78.17,162.13,71.5295,35.8613,61.82,219.06,338.69
2020-01-15,93.101,77.835,163.18,71.96,34.5667,61.3925,221.15,339.07
2020-01-16,93.897,78.81,166.17,72.508,34.2327,62.2325,221.77,338.62
2020-01-17,93.236,79.6825,167.1,73.976,34.0333,62.32,222.14,339.67
2020-01-21,94.6,79.1425,166.5,74.1125,36.48,61.985,221.44,338.11
2020-01-22,94.373,79.425,165.7,74.1935,37.9707,62.5275,221.32,326.0
2020-01-23,94.229,79.8075,166.72,74.2345,38.1467,63.215,219.76,349.6
2020-01-24,93.082,79.5775,165.04,73.3085,37.6547,62.62,217.94,353.16
2020-01-27,91.417,77.2375,162.28,71.5865,37.2013,60.05,214.87,342.88
2020-01-28,92.6625,79.4225,165.46,72.525,37.7933,61.9925,217.79,348.52
2020-01-29,92.9,81.085,168.04,72.835,38.7327,61.385,223.23,343.16
2020-01-30,93.534,80.9675,172.78,72.7125,42.7207,61.4525,209.53,347.74
2020-01-31,100.436,77.3775,170.23,71.639,43.3713,59.1075,201.91,345.09
2020-02-03,100.21,77.165,174.38,74.13,52.0,60.0825,204.19,358.0
2020-02-04,102.4835,79.7125,180.12,72.2705,59.1373,61.7825,209.83,369.01
2020-02-05,101.9935,80.3625,179.9,72.3025,48.98,62.69,210.11,369.67
2020-02-06,102.5115,81.3025,183.63,73.7985,49.9307,63.5625,210.85,366.95
2020-02-07,103.964,80.0075,183.89,73.9555,49.8713,62.8975,212.33,366.77
2020-02-10,106.6955,80.3875,188.7,75.433,51.4187,65.7425,213.06,371.07
2020-02-11,107.54,79.9025,184.44,75.503,51.6253,66.9725,207.19,373.69
2020-02-12,108.0,81.8,184.71,75.9315,51.1527,68.135,210.76,380.01
2020-02-13,107.4935,81.2175,183.71,75.6695,53.6,67.695,213.14,381.4
2020-02-14,106.7435,81.2375,185.35,75.9365,53.3353,72.4475,214.18,380.4
2020-02-18,107.7835,79.75,187.23,75.972,57.2267,74.1425,217.8,387.78
2020-02-19,108.511,80.905,187.28,76.2435,61.1613,78.675,217.49,386.19
2020-02-20,107.655,80.075,184.42,75.8495,59.9607,77.175,214.58,386.0
2020-02-21,104.7985,78.2625,178.59,74.173,60.0667,73.5175,210.18,380.07
2020-02-24,100.4645,74.545,170.89,70.993,55.586,68.32,200.72,368.7
2020-02-25,98.637,72.02,168.07,69.316,53.3273,65.5125,196.77,360.09
2020-02-26,98.9795,73.1625,170.17,69.5235,51.92,66.9125,197.2,379.24
2020-02-27,94.215,68.38,158.18,65.7475,45.2667,63.15,189.75,371.71
2020-02-28,94.1875,68.34,162.01,66.9625,44.5327,67.5175,192.47,369.03
2020-03-02,97.6975,74.7025,172.79,69.316,49.5747,69.1075,196.44,381.05
2020-03-03,95.4495,72.33,164.51,66.886,49.7007,66.4725,185.89,368.77
2020-03-04,98.7915,75.685,170.55,69.08,49.9667,71.1275,191.76,383.79
2020-03-05,96.2015,73.23,166.27,65.738,48.3027,68.3225,185.17,372.78
2020-03-06,95.0545,72.2575,161.57,64.787,46.8987,66.51,181.09,368.97
2020-03-09,90.0305,66.5425,150.62,60.7895,40.5333,61.36,169.5,346.49
2020-03-10,94.591,71.335,160.92,63.7585,43.022,65.27,178.19,364.13
2020-03-11,91.043,68.8575,153.63,60.545,42.282,61.6175,170.24,349.92
2020-03-12,83.8305,62.0575,139.06,55.5775,37.37,54.0775,154.47,315.25
2020-03-13,89.25,69.4925,158.83,60.7135,36.4413,60.21,170.28,336.3
2020-03-16,84.4575,60.5525,135.42,53.65,29.6713,49.1,146.01,298.84
2020-03-17,90.392,63.215,146.57,55.903,28.68,54.3175,149.42,319.75
2020-03-18,91.5,61.6675,140.4,54.5595,24.0813,50.705,146.96,315.47
2020-03-19,94.0465,61.195,142.71,55.5835,28.5093,53.2425,153.13,332.03
2020-03-20,92.3045,57.31,137.35,53.4105,28.502,51.4375,149.73,332.83
2020-03-23,95.1415,56.0925,135.98,52.7065,28.9527,53.1725,148.1,360.27
2020-03-24,97.005,61.72,148.34,56.5005,33.6667,62.295,160.98,357.32
2020-03-25,94.292,61.38,146.92,55.081,35.95,61.405,156.21,342.39
2020-03-26,97.7745,64.61,156.11,58.146,35.2107,64.31,163.34,362.99
2020-03-27,95.005,61.935,149.7,55.513,34.2907,63.1825,156.79,357.12
2020-03-30,98.1975,63.7025,160.23,57.3155,33.4753,66.3975,165.95,370.96
2020-03-31,97.486,63.5725,157.71,58.0975,34.9333,65.9,166.8,375.5
2020-04-01,95.385,60.2275,152.11,55.105,32.104,60.7675,159.6,364.08
2020-04-02,95.9415,61.2325,155.26,55.8515,30.298,63.8675,158.19,370.08
2020-04-03,95.3295,60.3525,153.83,54.635,32.0007,60.9775,154.18,361.76
2020-04-06,99.8795,65.6175,165.27,59.1595,34.416,67.1,165.55,379.96
2020-04-07,100.58,64.8575,163.49,59.128,36.3633,64.7575,168.83,372.28
2020-04-08,102.15,66.5175,165.13,60.35,36.5893,66.7375,174.28,371.12
2020-04-09,102.138,66.9975,165.14,60.3285,38.2,65.7375,175.19,370.72
2020-04-13,108.4435,68.3125,165.51,60.5205,43.3967,67.4625,174.79,396.72
2020-04-14,114.166,71.7625,173.7,63.2615,47.326,70.9875,178.17,413.55
2020-04-15,115.384,71.1075,171.88,62.865,48.6553,70.21,176.97,426.75
2020-04-16,120.4095,71.6725,177.04,62.8715,49.6807,73.675,176.25,439.17
2020-04-17,118.75,70.7,178.6,63.95,50.2593,73.08,179.24,422.96
2020-04-20,119.6805,69.2325,175.06,63.0575,49.7573,71.7625,178.24,437.49
2020-04-21,116.406,67.0925,167.82,60.608,45.7813,67.3775,170.8,433.83
2020-04-22,118.1745,69.025,173.52,62.9205,48.8073,71.5375,182.28,421.42
2020-04-23,119.9725,68.7575,171.42,63.5585,47.042,71.0025,185.13,426.7
2020-04-24,120.511,70.7425,174.55,63.83,48.3433,72.3975,190.07,424.99
2020-04-27,118.8,70.7925,174.05,63.543,53.25,74.27,187.5,421.38
2020-04-28,115.704,69.645,169.81,61.6295,51.2747,72.84,182.91,403.83
2020-04-29,118.6355,71.9325,177.43,67.109,53.3673,74.615,194.19,411.89
2020-04-30,123.7,73.45,179.21,67.335,52.1253,73.07,204.71,419.85
2020-05-01,114.302,72.2675,174.57,65.866,46.7547,70.695,202.27,415.27
2020-05-04,115.7995,73.29,178.84,66.145,50.746,72.8225,205.26,428.15
2020-05-05,115.89,74.39,180.76,67.451,51.214,73.435,207.07,424.68
2020-05-06,117.563,75.1575,182.54,67.2715,52.172,74.4475,208.47,434.26
2020-05-07,118.3805,75.935,183.6,68.464,52.0027,76.2175,211.26,436.53
2020-05-08,118.9805,77.5325,184.68,69.217,54.628,78.125,212.35,435.55
2020-05-11,120.45,78.7525,186.74,70.1795,54.086,80.655,213.18,440.52
2020-05-12,117.8475,77.8525,182.51,68.759,53.9607,78.025,210.1,431.82
2020-05-13,118.396,76.9125,179.75,67.4165,52.7307,77.8,205.1,438.27
2020-05-14,119.4425,77.385,180.53,67.843,53.5553,80.305,206.81,441.95
2020-05-15,120.489,76.9275,183.16,68.653,53.278,84.9075,210.88,454.19
2020-05-18,121.313,78.74,184.91,69.259,54.242,87.5025,213.19,452.58
2020-05-19,122.4665,78.285,183.63,68.72,53.8673,88.055,216.88,451.04
2020-05-20,124.897,79.8075,185.66,70.458,54.3707,89.7,229.97,447.67
2020-05-21,122.337,79.2125,183.43,70.3375,55.1733,87.7525,231.39,436.25
2020-05-22,121.844,79.7225,183.51,70.662,54.4587,90.2625,234.91,429.32
2020-05-26,121.093,79.1825,181.57,71.0685,54.5913,87.1775,232.2,414.77
2020-05-27,120.5195,79.5275,181.81,71.014,54.682,85.2525,229.14,419.89
2020-05-28,120.055,79.5625,181.4,70.912,53.7207,84.87,225.46,413.44
2020-05-29,122.1185,79.485,183.25,71.676,55.6667,88.755,225.09,419.73
2020-06-01,123.552,80.4625,182.83,71.7435,59.8733,88.0625,231.91,425.92
2020-06-02,123.6205,80.835,184.91,72.1155,58.7707,88.2525,232.72,427.31
2020-06-03,123.92,81.28,185.36,71.9625,58.864,87.695,230.16,421.97
2020-06-04,123.03,80.58,182.92,70.715,57.6253,87.665,226.29,414.33
2020-06-05,124.15,82.875,187.2,72.001,59.044,89.2,230.77,419.6
2020-06-08,126.203,83.365,188.36,72.402,63.328,88.05,231.4,419.49
2020-06-09,130.043,85.9975,189.8,72.604,62.7113,90.46,238.67,434.05
2020-06-10,132.3725,88.21,196.84,73.235,68.3367,93.6675,236.73,434.48
2020-06-11,127.898,83.975,186.27,70.095,64.856,87.9625,224.43,425.56
2020-06-12,127.251,84.7,187.74,70.646,62.352,89.325,228.58,418.07
2020-06-15,128.634,85.7475,188.94,71.037,66.06,91.7375,232.5,425.5
2020-06-16,130.7635,88.02,193.57,72.3235,65.4753,90.685,235.65,436.13
2020-06-17,132.049,87.8975,194.24,72.627,66.1193,92.36,235.53,447.77
2020-06-18,132.699,87.9325,196.32,71.706,66.9307,92.18,235.94,449.87
2020-06-19,133.7505,87.43,195.15,71.232,66.7267,92.6125,238.79,453.72
2020-06-22,135.691,89.7175,200.57,72.533,66.288,95.2675,239.22,468.04
2020-06-23,138.2205,91.6325,201.91,73.199,66.7853,94.5,242.24,466.26
2020-06-24,136.72,90.015,197.84,71.635,64.0567,92.355,234.02,457.85
2020-06-25,137.729,91.21,200.34,72.055,65.732,94.9,235.68,465.91
2020-06-26,134.6435,88.4075,196.33,68.127,63.9827,91.55,216.08,443.4
2020-06-29,134.019,90.445,198.44,69.8585,67.29,92.0,220.64,447.24
2020-06-30,137.941,91.2,203.51,70.9025,71.9873,94.9775,227.07,455.04
2020-07-01,143.935,91.0275,204.7,72.1,74.642,95.3,237.55,485.64
2020-07-02,144.515,91.0275,206.26,73.4965,80.5773,96.1225,233.42,476.89
2020-07-06,152.852,93.4625,210.7,74.9825,91.4387,98.3925,240.28,493.81
2020-07-07,150.006,93.1725,208.25,74.496,92.6573,98.7175,240.86,493.16
2020-07-08,154.0555,95.3425,212.83,75.18,91.0587,102.16,243.58,502.78
2020-07-09,159.1315,95.7525,214.32,75.933,92.952,105.09,244.5,507.76
2020-07-10,160.0,95.92,213.67,76.9505,102.9767,104.7925,245.07,548.73
2020-07-13,155.2,95.4775,207.07,75.6115,99.804,100.5225,239.0,525.5
2020-07-14,154.2,97.0575,208.35,76.043,101.12,103.77,239.73,524.88
2020-07-15,150.4435,97.725,208.04,75.844,103.0673,102.2725,240.28,523.26
2020-07-16,149.995,96.5225,203.92,75.746,100.0427,101.3475,240.93,527.39
2020-07-17,148.0985,96.3275,202.88,75.8425,100.056,102.015,242.03,492.99
2020-07-20,159.842,98.3575,211.6,78.192,109.5333,105.1075,245.42,502.41
2020-07-21,156.9145,97.0,208.75,77.796,104.5573,103.285,241.75,490.1
2020-07-22,154.9955,97.2725,211.75,78.2425,106.1553,104.3875,239.87,489.82
2020-07-23,149.3275,92.845,202.54,75.8375,100.8713,101.2975,232.6,477.58
2020-07-24,150.4455,92.615,201.3,75.4105,94.4667,101.945,230.71,480.45
2020-07-27,152.7605,94.81,203.85,76.4715,102.64,104.215,233.5,495.65
2020-07-28,150.0165,93.2525,202.02,75.1825,98.4327,102.155,230.12,488.51
2020-07-29,151.6765,95.04,204.06,76.1755,99.9407,104.655,233.29,484.48
2020-07-30,152.594,96.19,203.9,76.9185,99.166,106.14,234.5,485.8
2020-07-31,158.234,106.26,205.01,74.3975,95.384,106.1475,253.67,488.88
2020-08-03,155.5945,108.9375,216.54,74.138,99.0,110.1025,251.96,498.62
2020-08-04,156.9415,109.665,213.29,73.665,99.1333,112.2775,249.83,509.64
2020-08-05,160.2515,110.0625,212.94,73.9545,99.0013,112.8675,249.12,502.11
2020-08-06,161.25,113.9025,216.35,75.2475,99.3053,113.355,265.28,509.08
2020-08-07,158.373,111.1125,212.48,74.9185,96.8473,111.995,268.44,494.73
2020-08-10,157.408,112.7275,208.25,74.841,94.5713,111.65,263.0,483.38
2020-08-11,154.0335,109.375,203.38,74.027,91.626,108.5,256.13,466.93
2020-08-12,158.112,113.01,209.19,75.362,103.6507,114.4025,259.89,475.47
2020-08-13,158.051,115.01,208.7,75.8325,108.0667,114.43,261.3,481.33
2020-08-14,157.401,114.9075,208.9,75.2315,110.0473,115.64,261.24,482.68
2020-08-17,159.1205,114.6075,210.28,75.812,122.376,123.37,261.16,482.35
2020-08-18,165.6245,115.5625,211.49,77.789,125.806,122.6075,262.34,491.87
2020-08-19,163.024,115.7075,209.7,77.2305,125.2353,121.385,262.59,484.53
2020-08-20,164.8685,118.275,214.58,78.8125,133.4553,121.41,269.01,497.9
2020-08-21,164.236,124.37,213.02,78.7785,136.6653,126.835,267.01,492.31
2020-08-24,165.373,125.8575,213.69,79.2575,134.28,127.2025,271.39,488.81
2020-08-25,167.3245,124.825,216.47,80.2925,134.8893,127.5,280.82,490.58
2020-08-26,172.0925,126.5225,221.15,82.2065,143.5447,127.73,303.91,547.53
2020-08-27,170.0,125.01,226.58,81.426,149.25,126.2825,293.22,526.27
2020-08-28,170.09,124.8075,228.91,81.9715,147.56,131.4775,293.66,523.89
2020-08-31,172.548,129.04,225.53,81.4765,166.1067,133.745,293.2,529.56
2020-09-01,174.956,134.18,227.27,82.754,158.35,138.21,295.44,556.55
2020-09-02,176.5725,131.4,231.65,85.8695,149.1233,143.465,302.5,552.84
2020-09-03,168.4,120.88,217.3,81.4755,135.6667,130.155,291.12,525.75
2020-09-04,164.731,120.96,214.25,79.0605,139.44,126.225,282.73,516.05
2020-09-08,157.492,112.82,202.66,76.18,110.07,119.13,271.16,507.02
2020-09-09,163.4305,117.32,211.29,77.3615,122.0933,127.15,273.72,500.19
2020-09-10,158.7555,113.49,205.37,76.3025,123.78,123.1175,268.09,480.67
2020-09-11,155.811,112.0,204.03,75.788,124.24,121.645,266.61,482.03
2020-09-14,155.1485,115.36,205.41,75.4415,139.8733,128.7225,266.15,476.26
2020-09-15,157.8065,115.54,208.78,76.756,149.92,129.91,272.42,495.99
2020-09-16,153.905,112.13,205.05,75.6045,147.2533,125.145,263.52,483.86
2020-09-17,150.4365,110.34,202.91,74.352,141.1433,124.635,254.82,470.2
2020-09-18,147.7455,106.84,200.39,72.5545,147.3833,121.8925,252.53,469.96
2020-09-21,148.0235,110.08,202.54,71.507,149.7967,125.1725,248.15,487.35
2020-09-22,156.4495,111.81,207.42,72.991,141.41,126.3775,254.75,491.17
2020-09-23,149.993,107.12,200.59,70.4695,126.7867,121.2375,249.02,470.61
2020-09-24,150.9895,108.22,203.19,71.143,129.2633,123.48,249.53,473.08
2020-09-25,154.7565,112.28,207.82,71.953,135.78,128.7375,254.82,482.88
