Date,Open,High,Low,Close,Volume
2015-10-05,104.78,105.78,104.55,105.5,32853500
2015-10-06,105.25,105.6,104.18,105.0,33051500
2015-10-07,105.66,105.86,104.29,105.63,37389300
2015-10-08,105.23,106.23,104.21,106.05,50188900
2015-10-09,106.1,106.73,105.81,106.53,23916200
2015-10-12,106.73,106.99,106.35,106.79,16162000
2015-10-13,106.18,107.26,106.0,106.1,26999600
2015-10-14,106.1,106.63,105.49,105.93,30902600
2015-10-15,106.32,107.68,106.18,107.67,38393800
2015-10-16,107.9,108.18,107.38,108.12,27091100
2015-10-19,107.98,108.81,107.74,108.74,23776300
2015-10-20,108.55,108.78,107.81,108.18,23404700
2015-10-21,108.73,108.84,107.48,107.52,30195200
2015-10-22,108.48,109.8,108.17,109.71,42778700
2015-10-23,112.66,113.24,112.07,112.78,53170900
2015-10-26,112.7,113.07,112.27,112.85,25918000
2015-10-27,112.55,113.24,112.52,113.08,31390500
2015-10-28,113.25,114.02,112.34,114.02,42221900
2015-10-29,113.5,114.03,113.38,113.84,24913300
2015-10-30,113.89,114.08,113.3,113.33,27199200
2015-11-02,113.63,114.75,113.39,114.61,22176900
2015-11-03,114.38,115.42,114.21,115.01,20418400
2015-11-04,115.39,115.47,114.54,115.02,28633000
2015-11-05,115.12,115.4,114.11,114.71,25004100
2015-11-06,114.49,114.92,113.76,114.79,29924900
2015-11-09,114.36,114.51,112.87,113.57,33479800
2015-11-10,112.97,113.39,112.63,113.28,35452100
2015-11-11,113.59,114.14,112.95,113.14,22748800
2015-11-12,112.68,113.23,111.96,112.04,31196900
2015-11-13,111.57,111.69,109.78,109.84,52836000
2015-11-16,109.73,111.44,109.48,111.42,33980600
2015-11-17,111.61,112.29,111.21,111.49,30579500
2015-11-18,111.94,113.74,111.83,113.63,32966500
2015-11-19,113.69,114.23,113.49,113.71,26188100
2015-11-20,114.25,114.57,114.14,114.48,22727600
2015-11-23,114.52,114.94,113.66,114.15,20696200
2015-11-24,113.41,114.32,112.84,114.05,26374400
2015-11-25,114.22,114.36,113.91,114.15,14159900
2015-11-27,114.4,114.54,113.92,114.31,8828000
2015-11-30,114.65,114.65,113.65,114.02,25041600
2015-12-01,114.48,115.16,114.34,115.16,28639400
2015-12-02,115.25,115.75,114.28,114.45,22395500
2015-12-03,114.76,114.96,111.84,112.51,42754300
2015-12-04,112.85,115.33,112.62,115.14,40037300
2015-12-07,115.22,115.29,114.07,114.62,25892100
2015-12-08,113.42,115.0,113.38,114.63,30792600
2015-12-09,114.13,114.76,112.2,112.89,48509200
2015-12-10,113.15,114.16,112.81,113.4,30154600
2015-12-11,112.09,112.39,110.72,110.79,56022200
2015-12-14,110.94,111.68,109.38,111.63,53098500
2015-12-15,112.66,113.28,112.17,112.31,48428000
2015-12-16,113.07,114.17,111.89,113.98,44944100
2015-12-17,114.48,114.48,112.3,112.32,45668800
2015-12-18,111.63,111.88,109.83,109.83,53746100
2015-12-21,110.87,111.07,110.05,111.05,26432800
2015-12-22,111.64,111.94,111.05,111.78,26540300
2015-12-23,112.36,112.69,112.16,112.61,25656900
2015-12-24,112.61,112.9,112.54,112.59,11468600
2015-12-28,112.32,112.55,111.51,112.53,19183600
2015-12-29,113.2,114.55,113.13,114.3,27725700
2015-12-30,114.2,114.24,113.25,113.27,19520100
2015-12-31,112.87,113.08,111.84,111.86,29886800
2016-01-04,109.45,109.6,108.12,109.5,50807600
2016-01-05,110.04,110.18,108.8,109.31,38795200
2016-01-06,107.41,108.89,107.41,108.26,41891100
2016-01-07,105.95,107.29,104.81,104.87,61386300
2016-01-08,105.63,106.29,103.9,104.01,69344000
2016-01-11,104.75,105.06,102.73,104.33,50024100
2016-01-12,105.33,106.08,104.08,105.54,46734200
2016-01-13,105.97,106.23,101.74,101.9,69870700
2016-01-14,102.3,104.98,100.67,104.07,78445700
2016-01-15,100.62,101.94,99.51,100.84,91443900
2016-01-19,102.21,102.37,99.88,101.06,56563800
2016-01-20,99.47,101.83,97.25,100.75,86675000
2016-01-21,101.18,102.35,99.82,100.85,61660100
2016-01-22,102.88,103.81,102.53,103.77,42229800
2016-01-25,103.4,103.99,102.14,102.23,38881500
2016-01-26,102.66,103.59,101.76,103.15,36143900
2016-01-27,102.55,102.99,100.15,100.58,54524700
2016-01-28,102.25,102.29,100.26,102.0,47641500
2016-01-29,101.97,104.17,101.94,104.13,54245100
2016-02-01,103.63,104.8,103.23,104.41,32750300
2016-02-02,103.93,103.97,101.84,102.15,44928100
2016-02-03,102.83,102.83,99.88,101.66,61572900
2016-02-04,101.39,102.46,100.44,101.65,49321600
2016-02-05,101.29,101.33,97.72,98.12,70749900
2016-02-08,96.29,97.05,94.84,96.62,91673100
2016-02-09,95.33,97.78,95.18,96.32,73778400
2016-02-10,97.43,98.69,96.62,96.69,59421700
2016-02-11,95.46,97.32,95.19,96.55,76839200
2016-02-12,97.64,98.12,96.73,98.02,49186500
2016-02-16,99.47,100.23,98.85,100.23,40565900
2016-02-17,100.96,102.64,100.7,102.5,41766500
2016-02-18,102.82,102.84,101.2,101.33,38991500
2016-02-19,100.84,101.94,100.62,101.63,28257900
2016-02-22,102.58,103.38,102.48,103.28,23979100
2016-02-23,102.68,102.96,101.51,101.58,29869700
2016-02-24,100.39,102.68,99.77,102.55,40739100
2016-02-25,102.76,103.56,101.84,103.56,29389300
2016-02-26,104.35,104.37,103.18,103.43,30925000
2016-02-29,103.33,104.1,102.5,102.5,27553900
2016-03-01,103.48,105.79,103.16,105.79,37699800
2016-03-02,105.66,105.85,105.01,105.83,29209800
2016-03-03,105.72,105.75,104.87,105.63,25474600
2016-03-04,105.75,106.35,104.97,105.67,31655400
2016-03-07,105.13,105.74,104.27,105.02,25861200
2016-03-08,104.3,105.21,103.97,104.15,28898500
2016-03-09,104.54,104.84,103.96,104.82,31047400
2016-03-10,105.26,105.86,103.31,104.66,44236100
2016-03-11,105.79,106.49,105.46,106.49,31454000
2016-03-14,106.09,106.92,106.06,106.67,25374900
2016-03-15,106.29,106.75,105.95,106.63,26524600
2016-03-16,106.37,107.86,106.34,107.58,31693100
2016-03-17,107.27,107.77,106.87,107.52,29623700
2016-03-18,107.46,107.64,106.8,107.37,37682300
2016-03-21,107.18,107.89,107.12,107.79,17288600
2016-03-22,107.18,108.37,107.16,108.12,18840300
2016-03-23,107.91,107.99,106.99,107.23,20912900
2016-03-24,106.71,107.29,106.53,107.26,19017300
2016-03-28,107.56,107.58,106.92,107.11,13892300
2016-03-29,106.91,108.9,106.73,108.83,29963900
2016-03-30,109.48,110.04,109.13,109.36,23807200
2016-03-31,109.28,109.69,109.03,109.2,21447200
2016-04-01,108.54,110.4,108.39,110.36,26389000
2016-04-04,110.36,110.44,109.68,109.94,17163000
2016-04-05,109.09,109.5,108.74,108.88,20107900
2016-04-06,108.99,110.71,108.99,110.67,25056000
2016-04-07,110.03,110.23,108.61,109.08,28567200
2016-04-08,109.76,110.02,108.62,109.0,22898000
2016-04-11,109.47,110.02,108.59,108.6,25772100
2016-04-12,108.68,109.72,108.02,109.51,28564100
2016-04-13,110.35,111.08,110.21,110.91,25356700
2016-04-14,110.93,111.33,110.0,110.92,17199700
2016-04-15,110.83,111.06,110.36,110.64,21353300
2016-04-18,110.32,111.27,110.25,111.23,17126100
2016-04-19,111.44,111.44,109.88,110.55,42481400
2016-04-20,110.55,111.15,110.17,110.64,18078300
2016-04-21,110.58,111.05,110.15,110.65,20216000
2016-04-22,109.21,109.72,108.12,108.98,39074000
2016-04-25,108.65,108.99,108.45,108.98,14351900
2016-04-26,109.21,109.39,108.12,108.45,19118300
2016-04-27,107.34,107.83,106.69,107.58,33059800
2016-04-28,107.7,108.33,106.07,106.28,29818200
2016-04-29,106.28,106.5,104.88,105.72,67502800
2016-05-02,105.99,106.87,105.55,106.72,24813800
2016-05-03,105.96,106.44,105.45,105.73,38569400
2016-05-04,105.09,105.48,104.79,105.05,27474500
2016-05-05,105.43,105.66,104.81,105.02,20788100
2016-05-06,104.5,105.6,104.4,105.58,30758500
2016-05-09,105.59,106.37,105.54,105.88,19289600
2016-05-10,106.26,107.38,106.07,107.33,21178900
2016-05-11,107.17,107.49,106.33,106.36,20966300
2016-05-12,106.61,106.74,105.14,105.89,29196300
2016-05-13,105.8,106.45,105.29,105.5,21059300
2016-05-16,105.66,107.21,105.56,106.82,18311900
2016-05-17,106.73,107.04,105.2,105.48,29932700
2016-05-18,105.24,106.43,105.04,105.86,27524400
2016-05-19,105.45,105.71,104.54,105.31,27334600
2016-05-20,105.73,106.9,105.67,106.47,29549600
2016-05-23,106.59,106.97,106.23,106.33,15729800
2016-05-24,106.92,108.59,106.89,108.46,29931300
2016-05-25,108.87,109.57,108.68,109.24,37951700
2016-05-26,109.35,109.7,109.09,109.56,21885900
2016-05-27,109.63,110.14,109.61,110.13,19870000
2016-05-31,110.28,110.51,109.78,110.34,24366100
2016-06-01,110.0,110.6,109.91,110.35,19571500
2016-06-02,110.13,110.59,109.53,110.58,15696600
2016-06-03,110.37,110.42,109.34,110.06,20269900
2016-06-06,110.26,110.75,110.07,110.46,12502400
2016-06-07,110.52,110.63,110.13,110.18,12184300
2016-06-08,110.37,110.6,109.96,110.37,14568700
2016-06-09,109.92,110.31,109.71,110.19,17571600
2016-06-10,109.19,109.4,108.56,108.94,32965000
2016-06-13,108.32,108.93,107.89,108.03,25154700
2016-06-14,107.74,108.42,107.24,108.03,24588500
2016-06-15,108.29,108.44,107.54,107.72,24605700
2016-06-16,107.19,108.14,106.5,108.04,32079900
2016-06-17,107.53,107.68,106.24,106.49,29208800
2016-06-20,107.73,108.24,107.08,107.16,20562800
2016-06-21,107.3,107.72,107.1,107.5,22804100
2016-06-22,107.56,108.19,107.15,107.24,22724200
2016-06-23,108.07,108.79,107.62,108.77,18714200
2016-06-24,104.9,106.5,104.06,104.29,68012700
2016-06-27,103.6,103.6,101.75,102.22,48222600
2016-06-28,103.35,104.51,103.3,104.46,28260600
2016-06-29,105.28,106.53,105.23,106.31,31356700
2016-06-30,106.49,107.61,106.13,107.54,36300800
2016-07-01,107.49,108.48,107.45,108.08,19902800
2016-07-05,107.51,107.66,106.84,107.42,21167900
2016-07-06,106.91,108.35,106.57,108.3,24579300
2016-07-07,108.4,108.86,108.11,108.62,19161700
2016-07-08,109.2,110.36,109.02,110.3,29457900
2016-07-11,110.67,111.34,110.66,110.93,20218500
2016-07-12,111.61,111.79,111.34,111.49,21906100
2016-07-13,111.75,111.82,111.21,111.22,21107800
2016-07-14,111.96,112.19,111.7,111.98,20871000
2016-07-15,112.24,112.3,111.55,111.8,17999300
2016-07-18,111.87,112.74,111.85,112.54,20713900
2016-07-19,112.15,112.48,111.93,112.13,18936700
2016-07-20,112.74,113.65,112.6,113.44,24997900
2016-07-21,113.52,113.74,112.87,113.18,18885400
2016-07-22,113.26,113.78,112.91,113.65,20003400
2016-07-25,113.56,113.69,113.28,113.66,12968100
2016-07-26,113.62,114.2,113.22,113.79,21223800
2016-07-27,114.75,114.88,114.1,114.58,27646100
2016-07-28,114.76,115.11,114.4,114.98,16939700
2016-07-29,115.24,115.54,114.87,115.23,22385300
2016-08-01,115.31,116.13,115.17,115.84,13990100
2016-08-02,115.67,115.77,114.22,114.96,21278400
2016-08-03,114.87,115.35,114.8,115.34,15011300
2016-08-04,115.3,115.78,115.03,115.67,12835300
2016-08-05,116.26,117.04,116.13,116.78,23196600
2016-08-08,116.84,116.87,116.28,116.65,12358200
2016-08-09,116.74,117.29,116.67,116.92,13276500
2016-08-10,116.99,117.02,116.31,116.62,14688400
2016-08-11,117.02,117.37,116.78,117.12,12969800
2016-08-12,116.92,117.21,116.79,117.2,19379000
2016-08-15,117.35,117.97,117.31,117.7,11777800
2016-08-16,117.48,117.49,117.03,117.05,14161400
2016-08-17,117.08,117.3,116.43,117.26,15980300
2016-08-18,117.15,117.46,116.95,117.29,10036300
2016-08-19,117.08,117.52,116.76,117.26,18743000
2016-08-22,117.09,117.55,116.87,117.35,14500600
2016-08-23,117.81,118.01,117.51,117.56,11997900
2016-08-24,117.48,117.64,116.41,116.8,17728700
2016-08-25,116.5,116.97,116.36,116.61,24266300
2016-08-26,116.65,117.54,116.08,116.78,23896000
2016-08-29,116.81,117.25,116.79,116.94,11184900
2016-08-30,116.75,117.09,116.16,116.56,19843300
2016-08-31,116.38,116.56,115.95,116.44,16169800
2016-09-01,116.48,116.88,115.91,116.74,20944700
2016-09-02,117.32,117.56,116.68,117.12,18088200
2016-09-06,117.32,117.85,117.06,117.85,18525200
2016-09-07,117.96,118.12,117.47,117.92,17546900
2016-09-08,117.57,117.6,116.92,117.23,20125300
2016-09-09,116.25,116.51,114.26,114.28,50813300
2016-09-12,113.64,116.49,113.63,116.33,39646000
2016-09-13,115.75,116.09,114.73,115.29,45863900
2016-09-14,115.41,116.47,115.38,115.84,28221800
2016-09-15,115.87,117.82,115.86,117.64,38521400
2016-09-16,117.22,117.41,116.71,117.29,27596500
2016-09-19,117.59,117.95,116.55,116.78,16222900
2016-09-20,117.2,117.48,116.8,117.0,18078600
2016-09-21,117.5,118.32,116.81,118.15,31546800
2016-09-22,118.84,119.22,118.72,119.09,22614400
2016-09-23,119.0,119.0,118.16,118.33,22213400
2016-09-26,117.66,117.8,117.17,117.34,16403900
2016-09-27,117.26,118.56,117.15,118.5,20238400
2016-09-28,118.65,118.77,118.09,118.7,14794300
2016-09-29,118.5,118.72,117.33,117.84,27207500
2016-09-30,118.15,119.07,118.03,118.72,25543200
2016-10-03,118.57,118.7,118.09,118.55,19216400
2016-10-04,118.9,119.16,117.92,118.37,21239700
2016-10-05,118.72,119.17,118.67,118.79,14481300
2016-10-06,118.64,118.98,118.15,118.73,11987100
2016-10-07,118.84,119.01,117.89,118.47,19984200
2016-10-10,119.08,119.48,119.03,119.22,19687300
2016-10-11,119.12,119.14,117.0,117.52,27774400
2016-10-12,117.63,117.82,117.06,117.42,14267800
2016-10-13,116.62,117.32,115.94,117.0,22821000
2016-10-14,117.58,118.05,117.07,117.14,21313300
2016-10-17,117.04,117.3,116.67,116.82,14182700
2016-10-18,118.21,118.41,117.8,117.86,19276700
2016-10-19,117.77,118.02,117.64,117.85,13702900
2016-10-20,117.73,117.97,117.03,117.71,18132200
2016-10-21,117.8,118.22,117.41,118.15,15707800
2016-10-24,118.91,119.65,118.89,119.57,19143000
2016-10-25,119.64,119.66,119.01,119.19,20341800
2016-10-26,118.42,119.03,118.03,118.38,20463700
2016-10-27,118.89,118.99,117.67,117.84,19099800
2016-10-28,117.5,118.11,116.74,117.1,35369300
2016-10-31,117.53,117.53,116.93,116.99,18749400
2016-11-01,117.19,117.21,115.1,116.11,23498700
2016-11-02,116.03,116.3,114.89,115.18,26960100
2016-11-03,114.99,115.37,113.92,114.05,36205200
2016-11-04,113.77,114.54,113.45,113.65,26997500
2016-11-07,115.49,116.47,115.3,116.35,26591200
2016-11-08,116.23,117.64,115.96,117.11,20777900
2016-11-09,115.74,117.84,115.6,117.65,70234400
2016-11-10,118.22,118.38,114.2,115.75,72825400
2016-11-11,115.25,116.05,114.84,115.8,41115200
2016-11-14,115.83,115.94,114.03,114.63,35906000
2016-11-15,115.5,116.62,115.33,116.22,31796600
2016-11-16,115.67,116.99,115.67,116.91,16538100
2016-11-17,116.85,117.78,116.61,117.76,20598600
2016-11-18,117.9,118.1,117.21,117.32,16428700
2016-11-21,117.61,118.65,117.57,118.54,20268500
2016-11-22,119.01,119.19,118.61,118.9,18850600
2016-11-23,118.51,118.64,117.9,118.42,22926000
2016-11-25,118.56,118.85,118.42,118.8,7162800
2016-11-28,118.65,119.08,118.41,118.53,13479000
2016-11-29,118.64,119.51,118.3,118.94,18553000
2016-11-30,119.09,119.13,117.46,117.5,30405300
2016-12-01,117.46,117.47,115.29,115.47,39796600
2016-12-02,115.54,116.16,115.22,115.7,32876800
2016-12-05,116.3,117.06,115.77,116.6,21419700
2016-12-06,116.93,117.08,116.39,116.88,27293300
2016-12-07,116.64,118.51,116.29,118.36,26622400
2016-12-08,118.41,118.87,118.18,118.57,18578400
2016-12-09,119.01,119.54,119.0,119.5,21863100
2016-12-12,118.97,119.21,118.47,118.96,23259300
2016-12-13,119.32,121.11,119.32,120.46,54477900
2016-12-14,120.61,121.0,119.86,120.21,28746000
2016-12-15,120.37,121.11,120.08,120.4,22762300
2016-12-16,120.34,120.58,119.36,119.6,26283900
2016-12-19,119.72,120.83,119.55,120.09,21138700
2016-12-20,120.47,120.77,120.33,120.55,11461800
2016-12-21,120.6,120.68,120.19,120.46,7079300
2016-12-22,120.47,120.5,119.65,120.12,16645000
2016-12-23,119.92,120.25,119.81,120.2,9007500
2016-12-27,120.46,121.52,120.41,120.82,16110600
2016-12-28,121.08,121.19,119.8,119.88,17975200
2016-12-29,119.85,120.13,119.33,119.71,13267500
2016-12-30,119.94,119.95,118.14,118.48,41749000
2017-01-03,119.27,119.99,118.89,119.54,22307600
2017-01-04,119.67,120.41,119.66,120.19,19749100
2017-01-05,120.1,120.95,120.1,120.87,20644300
2017-01-06,121.0,122.25,120.69,121.93,24074300
2017-01-09,122.03,122.55,121.95,122.33,18909200
2017-01-10,122.38,122.97,122.1,122.6,16176600
2017-01-11,122.65,122.93,122.02,122.93,20686000
2017-01-12,122.49,122.82,121.6,122.74,19622500
2017-01-13,122.8,123.37,122.8,123.16,16930800
2017-01-17,122.84,123.03,122.43,122.79,14538500
2017-01-18,122.97,123.16,122.66,123.04,12499700
2017-01-19,123.22,123.65,122.72,122.98,12710700
2017-01-20,123.52,123.83,122.92,123.25,22091000
2017-01-23,123.17,123.53,122.57,123.35,17434200
2017-01-24,123.59,124.37,123.38,124.18,17640900
2017-01-25,124.96,125.46,124.85,125.43,15036200
2017-01-26,125.6,125.82,125.34,125.56,16052200
2017-01-27,125.83,125.92,125.39,125.8,15053000
2017-01-30,125.38,125.38,124.13,124.82,25006700
2017-01-31,124.38,124.6,123.85,124.57,19091100
2017-02-01,125.45,125.68,124.86,125.43,22861900
2017-02-02,125.21,125.7,124.86,125.32,15101400
2017-02-03,125.45,125.81,125.33,125.68,16957200
2017-02-06,125.47,125.85,125.35,125.83,11630100
2017-02-07,126.09,126.55,125.97,126.29,17541100
2017-02-08,126.12,126.68,125.88,126.5,12569100
2017-02-09,126.63,127.24,126.56,126.96,17542700
2017-02-10,127.24,127.56,127.02,127.38,13915700
2017-02-13,127.77,128.26,127.72,128.1,19120200
2017-02-14,128.15,128.54,127.74,128.53,16333500
2017-02-15,128.44,129.35,128.37,129.29,17891400
2017-02-16,129.37,129.63,128.92,129.25,15098300
2017-02-17,129.06,129.82,129.04,129.81,15563700
2017-02-21,130.06,130.53,129.99,130.45,18479600
2017-02-22,130.33,130.59,130.11,130.5,12110900
2017-02-23,130.7,130.7,129.49,130.01,17489000
2017-02-24,129.42,130.26,129.38,130.26,18624500
2017-02-27,130.02,130.43,129.8,130.42,12008700
2017-02-28,130.39,130.45,129.66,130.02,16598600
2017-03-01,130.85,131.68,130.6,131.44,25813800
2017-03-02,131.41,131.43,130.62,130.78,19951400
2017-03-03,130.69,131.06,130.34,131.02,13722700
2017-03-06,130.59,130.95,130.21,130.73,12026200
2017-03-07,130.47,131.08,130.28,130.51,15500900
2017-03-08,130.59,131.15,130.46,130.74,15776000
2017-03-09,130.71,131.02,130.14,130.84,20855300
2017-03-10,131.44,131.6,130.82,131.39,21922600
2017-03-13,131.34,131.64,131.27,131.61,10731600
2017-03-14,131.31,131.36,130.76,131.29,14019700
2017-03-15,131.56,132.41,131.14,132.1,22709100
2017-03-16,132.35,132.35,131.71,132.01,18457300
2017-03-17,131.9,132.04,131.62,131.69,21234500
2017-03-20,131.65,132.11,131.46,131.81,10105200
2017-03-21,132.31,132.43,129.73,129.81,35841900
2017-03-22,129.85,130.82,129.68,130.69,29177900
2017-03-23,130.52,130.88,130.14,130.36,20311700
2017-03-24,130.78,131.29,130.13,130.63,22967600
2017-03-27,129.7,131.07,129.4,130.84,18472400
2017-03-28,130.84,132.03,130.55,131.64,23721900
2017-03-29,131.73,132.3,131.59,132.25,13710000
2017-03-30,132.2,132.61,132.08,132.47,16092400
2017-03-31,132.28,132.74,132.13,132.38,19841400
2017-04-03,132.49,132.81,131.56,132.3,23700300
2017-04-04,131.92,132.53,131.87,132.51,13400000
2017-04-05,132.7,133.48,131.72,131.97,32011200
2017-04-06,132.1,132.39,131.7,132.04,18832200
2017-04-07,132.0,132.37,131.5,131.97,16743100
2017-04-10,132.1,132.57,131.66,132.02,15619300
2017-04-11,131.9,132.1,130.5,131.45,33778400
2017-04-12,131.43,131.54,130.78,130.92,15955200
2017-04-13,130.74,131.51,130.38,130.4,23683000
2017-04-17,130.77,131.5,130.72,131.48,13325500
2017-04-18,131.04,131.66,130.95,131.28,12841100
2017-04-19,131.85,132.29,131.31,131.49,17764800
2017-04-20,132.02,132.88,131.82,132.59,21977900
2017-04-21,132.71,132.76,132.22,132.56,22454900
2017-04-24,134.03,134.29,133.8,134.16,22469900
2017-04-25,134.6,135.37,134.48,135.13,19384400
2017-04-26,135.18,135.51,134.86,134.94,25398500
2017-04-27,135.27,135.75,135.19,135.75,16136500
2017-04-28,136.29,136.34,135.77,135.99,22771900
2017-05-01,136.44,137.38,136.38,137.2,24815500
2017-05-02,137.37,137.49,137.02,137.43,18345100
2017-05-03,137.12,137.17,136.62,136.99,23827600
2017-05-04,136.97,137.43,136.56,137.04,14630100
2017-05-05,137.39,137.54,136.88,137.54,19330700
2017-05-08,137.61,137.84,137.33,137.84,13279900
2017-05-09,138.05,138.63,137.93,138.32,28426100
2017-05-10,138.4,138.45,137.91,138.4,20499400
2017-05-11,138.02,138.33,137.38,138.29,27232100
2017-05-12,138.35,138.63,138.23,138.6,19738600
2017-05-15,138.66,139.12,138.53,139.04,20481300
2017-05-16,139.4,139.64,138.99,139.62,21786000
2017-05-17,138.51,138.77,136.05,136.07,55642200
2017-05-18,136.02,137.72,135.87,137.26,41319900
2017-05-19,137.75,138.42,137.66,137.84,36730100
2017-05-22,138.15,139.07,138.1,139.0,19509700
2017-05-23,139.41,139.42,138.78,139.14,19687500
2017-05-24,139.56,139.85,139.17,139.78,15891900
2017-05-25,140.31,141.33,140.01,140.97,23928600
2017-05-26,141.0,141.28,140.81,141.22,13851600
2017-05-30,141.15,141.51,141.06,141.34,20306400
2017-05-31,141.84,141.84,140.57,141.29,33229400
2017-06-01,141.58,141.9,140.98,141.84,20120700
2017-06-02,142.34,143.49,142.11,143.46,37222900
2017-06-05,143.45,143.68,143.23,143.43,15727500
2017-06-06,143.26,143.73,142.65,142.86,22393000
2017-06-07,143.26,143.54,142.6,143.42,18842400
2017-06-08,143.74,143.8,142.79,143.57,25417400
2017-06-09,143.74,143.9,138.11,139.98,109783700
2017-06-12,138.8,139.48,137.47,139.23,104454000
2017-06-13,140.01,140.56,139.28,140.36,51193000
2017-06-14,140.93,140.93,138.62,139.75,60093800
2017-06-15,138.34,139.28,137.49,139.13,55145200
2017-06-16,138.68,138.78,137.64,138.15,48087400
2017-06-19,139.49,140.59,139.28,140.46,39626500
2017-06-20,140.32,140.5,139.31,139.36,40935100
2017-06-21,139.68,140.81,139.59,140.74,35743400
2017-06-22,140.96,141.22,140.34,140.7,24099100
2017-06-23,140.54,141.42,140.15,141.24,21654300
2017-06-26,142.05,142.29,140.27,140.58,34411100
2017-06-27,140.05,140.22,138.02,138.03,65957800
2017-06-28,138.54,140.14,137.74,140.02,57427200
2017-06-29,139.44,139.44,136.25,137.59,88769400
2017-06-30,137.98,138.67,137.19,137.64,68898300
2017-07-03,138.27,138.43,136.1,136.19,32797000
2017-07-05,136.62,137.9,136.16,137.53,42116600
2017-07-06,136.48,137.06,135.8,136.29,48430500
2017-07-07,136.75,138.13,136.74,137.76,36970400
2017-07-10,137.85,138.99,137.5,138.66,24853500
2017-07-11,138.46,139.22,137.94,139.05,31517700
2017-07-12,140.24,140.86,139.96,140.7,36045800
2017-07-13,140.87,141.35,140.6,141.01,31073600
2017-07-14,141.64,142.3,141.19,142.12,34544800
2017-07-17,142.27,142.69,141.92,142.19,25343200
2017-07-18,142.09,143.17,141.64,143.14,25748500
2017-07-19,143.56,144.19,143.5,143.98,33752300
2017-07-20,144.35,144.44,143.52,144.17,36139400
2017-07-21,143.64,144.11,143.35,144.11,39697100
2017-07-24,144.09,144.87,143.92,144.77,26712700
2017-07-25,144.29,144.74,144.01,144.4,28120900
2017-07-26,144.76,144.95,144.53,144.87,18610600
2017-07-27,145.82,145.96,142.3,143.96,80665900
2017-07-28,143.1,144.08,142.87,143.84,38013200
2017-07-31,144.25,144.43,142.92,143.23,33848600
2017-08-01,143.72,143.76,143.12,143.56,20149400
2017-08-02,144.49,144.52,142.61,143.95,41769700
2017-08-03,144.09,144.17,143.13,143.39,27112800
2017-08-04,143.71,143.97,143.06,143.65,29472900
2017-08-07,143.91,144.56,143.71,144.56,17933900
2017-08-08,144.28,145.47,143.9,144.31,30810400
2017-08-09,143.12,144.19,142.79,144.12,36169500
2017-08-10,143.3,143.4,140.89,141.03,63331700
2017-08-11,141.22,142.41,140.9,142.1,45862500
2017-08-14,143.23,144.15,143.19,143.93,34161000
2017-08-15,144.29,144.3,143.64,144.03,25509200
2017-08-16,144.39,144.96,143.8,144.28,31913000
2017-08-17,143.72,143.94,141.33,141.33,70191000
2017-08-18,141.41,142.2,140.65,141.23,60751900
2017-08-21,141.22,141.53,140.18,141.05,37111500
2017-08-22,141.81,143.35,141.76,143.2,36294200
2017-08-23,142.48,143.01,142.38,142.69,25702300
2017-08-24,143.01,143.17,141.47,142.27,38160800
2017-08-25,142.82,143.18,141.78,141.97,26380400
2017-08-28,142.4,142.74,141.95,142.41,15362100
2017-08-29,141.19,143.21,141.06,142.97,24498300
2017-08-30,143.09,144.89,143.0,144.65,33642700
2017-08-31,145.06,146.21,144.98,146.2,38480700
2017-09-01,146.39,146.59,145.61,146.0,22293600
2017-09-05,145.57,145.88,143.6,144.69,44794300
2017-09-06,145.06,145.46,144.08,145.13,30722700
2017-09-07,145.4,145.84,144.94,145.47,22721100
2017-09-08,145.28,145.35,144.06,144.21,27890100
2017-09-11,145.34,146.12,145.3,145.87,27126300
2017-09-12,146.28,146.41,145.53,146.22,30256700
2017-09-13,145.97,146.44,145.73,146.42,28450900
2017-09-14,145.85,146.29,145.47,145.56,35296400
2017-09-15,145.53,146.59,145.29,146.06,46422400
2017-09-18,145.91,146.37,145.11,145.55,24858200
2017-09-19,145.81,146.01,145.31,145.8,20871200
2017-09-20,145.75,145.91,144.23,145.35,34236200
2017-09-21,145.25,145.26,143.95,144.46,28841800
2017-09-22,144.0,144.53,143.85,144.32,21702400
2017-09-25,143.75,143.83,142.1,142.8,54947700
2017-09-26,143.53,143.8,142.67,143.17,29628800
2017-09-27,143.93,145.0,143.57,144.46,33249400
2017-09-28,144.11,144.56,143.78,144.41,24149400
2017-09-29,144.7,145.56,144.32,145.45,43102400
2017-10-02,145.67,146.17,144.93,145.58,27351300
2017-10-03,145.77,146.06,145.45,145.89,19715200
2017-10-04,145.61,146.34,145.47,146.03,26381100
2017-10-05,146.56,147.54,146.41,147.46,31562400
2017-10-06,146.96,147.66,146.96,147.66,23561100
2017-10-09,147.85,148.01,147.3,147.49,13704800
2017-10-10,147.99,148.14,146.95,147.6,19223100
2017-10-11,147.53,148.07,147.34,148.04,12439100
2017-10-12,147.82,148.35,147.62,147.77,14513500
2017-10-13,148.37,148.51,147.78,148.34,18409900
2017-10-16,148.71,148.89,148.39,148.85,21809400
2017-10-17,148.8,149.06,148.57,149.04,13138200
2017-10-18,149.19,149.21,148.64,148.86,17218200
2017-10-19,147.99,148.33,147.27,148.31,27680300
2017-10-20,148.91,149.04,148.53,148.71,30173300
