Date,Open,High,Low,Close,Volume,rsi,stoch_rsi,stoch_rsi_d,stoch_rsi_k,stoch_osc,awesome_osc,force_index,ease_move,ease_move_signal,obv,adi,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down,adx,adx_neg,adx_pos,ema_50,ema_200,sma_50,sma_200
2016-07-25,113.55999756,113.69000244,113.27999878,113.66000366,12968100,66.9087974,0.99827849,0.95465589,0.9678527,98.33571245,3.96726557,5930359.9377978,0.44262662,1.71434048,346790100,2365950963.233634,116.24800125,109.96350098,103.6790007,1.14236635,1.53765143,1.15389223,76.0,100.0,24.0,25.56569291,15.45469168,34.4774531,109.37560406,107.80190046,108.86340027,108.22635021
2016-07-26,113.62000275,114.19999695,113.22000122,113.79000092,21223800,67.35029736,1.0,0.97819681,0.99831118,93.26771298,4.17032379,5477313.61912558,1.03891642,1.67992135,368013900,2369416167.8548875,115.93573412,110.54200096,105.1482678,1.13076845,1.56518911,1.2361516,80.0,100.0,20.0,26.74533487,14.49797618,35.56468428,109.54871766,107.86148355,109.02920029,108.2650502
2016-07-27,114.75,114.87999725,114.09999847,114.58000183,27646100,69.97221765,1.0,0.98853002,0.99942616,94.88062472,4.31949986,7814903.71793057,2.20066518,1.55054635,395660000,2375796328.301306,115.93994894,111.0480011,106.15605325,1.12785615,1.63194731,1.31531074,84.0,100.0,16.0,28.19065488,13.49716841,37.41615233,109.74602292,107.92833448,109.18440033,108.30530022
2016-07-28,114.76000214,115.11000061,114.40000153,114.98000336,16939700,71.23192536,1.0,0.99924578,1.0,97.0787114,4.46994111,7666475.45078776,1.11071644,1.23835545,412599700,2386532880.9398975,116.14860505,111.48150139,106.81439773,1.09800922,1.69756202,1.391761,88.0,100.0,12.0,29.64593604,12.87376893,37.18423272,109.95127706,107.99850034,109.37440033,108.34625023
2016-07-29,115.23999786,115.54000092,114.87000275,115.23000336,22385300,72.0219259,1.0,0.99980872,1.0,92.84070606,4.65885293,7370739.6721038,1.34686463,1.01985841,434985000,2388203532.2437305,116.4369602,111.86600151,107.29504282,1.067437,1.74956713,1.46332222,92.0,100.0,8.0,31.20581404,12.29659191,38.39451911,110.15828593,108.07045559,109.56180038,108.39190025
2016-08-01,115.30999756,116.12999725,115.16999817,115.83999634,13990100,73.90490293,1.0,1.0,1.0,94.10567025,4.87891123,7536900.11935854,3.05355671,1.15506642,448975100,2393741245.415575,116.79087863,112.25400124,107.71712384,1.05976287,1.8190342,1.53446462,96.0,100.0,4.0,32.92244062,11.50094781,39.88682941,110.38109811,108.14776446,109.77240036,108.44145023
2016-08-02,115.66999817,115.76999664,114.22000122,114.95999908,21278400,66.90886683,0.36341572,0.92926841,0.78780524,74.45415611,4.92517588,3785209.59414604,-4.77124741,0.82458406,427696700,2392780286.7670155,116.73047785,112.63100128,108.53152472,1.09977946,1.78253102,1.5840779,92.0,96.0,4.0,33.20456133,16.46091729,35.69011339,110.56066285,108.21554788,109.94220032,108.47790024
2016-08-03,114.87000275,115.34999847,114.80000305,115.33999634,15011300,68.30415819,0.49037626,0.80191197,0.61793066,82.75104988,4.83379413,4059358.61930135,0.29311679,0.77341048,442708000,2407245600.158795,116.72817314,112.98300095,109.23782875,1.06050917,1.76393109,1.62004854,88.0,92.0,4.0,33.46653056,15.85114085,34.36801267,110.74808769,108.28643792,110.12240021,108.51400021
2016-08-04,115.30000305,115.77999878,115.02999878,115.66999817,12835300,69.50664162,0.5997928,0.63008805,0.48452826,89.25235477,4.72599959,4084546.31684919,1.92826434,0.91709526,455543300,2416315857.934674,116.67707678,113.33550072,109.99392466,1.03832994,1.75558165,1.64715516,76.0,88.0,12.0,33.97346112,15.03331963,35.55288385,110.94110379,108.35990618,110.26660019,108.54865021
2016-08-05,116.26000214,117.04000092,116.12999725,116.77999878,23196600,73.19090384,0.9350317,0.59250861,0.67506692,94.91189618,4.7189108,7179359.72273945,4.62914651,1.13419632,478739900,2426257202.36943,117.01751945,113.6595005,110.30148155,1.06202086,1.8175805,1.68124023,92.0,100.0,8.0,35.10554579,13.64811081,40.75137371,111.17008006,108.4436882,110.41740021,108.5916502
2016-08-08,116.83999634,116.87000275,116.27999878,116.65000153,12358200,72.09232819,0.7864376,0.64444974,0.77375403,91.21623479,4.6417055,5924232.32560668,-0.04773389,1.14945733,466381700,2429399128.457905,117.29925848,113.94550056,110.59174265,1.02830536,1.83507177,1.71200654,92.0,96.0,4.0,36.15676728,13.08876893,39.08125612,111.38497894,108.52534305,110.55920029,108.63730022
2016-08-09,116.73999786,117.29000092,116.66999817,116.91999817,13276500,72.99882119,0.89324303,0.77346391,0.87157077,91.62889367,4.75723504,5590000.62647304,1.89131439,1.00852778,479658200,2426829435.865768,117.61059331,114.21700058,110.82340785,1.00056922,1.84940145,1.73948552,96.0,100.0,4.0,37.33648544,12.49076617,40.29398273,111.60203852,108.60887196,110.69500031,108.67335022
2016-08-10,116.98999786,117.01999664,116.30999756,116.62000275,14688400,70.26772082,0.48248048,0.78868172,0.72072037,84.70322856,4.81067563,4161935.85671391,-1.52263994,0.84053859,464969800,2424967757.2033854,117.74020743,114.48700066,111.23379389,0.97981421,1.81562136,1.75471269,92.0,96.0,4.0,37.88863321,14.46866508,38.2084058,111.79882143,108.68858471,110.82060043,108.69255024
2016-08-11,117.01999664,117.37000275,116.77999878,117.12000275,12969800,72.13867697,0.74754155,0.76668205,0.70775502,93.97590583,4.88379371,4493787.87718336,1.86513121,0.96133557,477939600,2426946275.178894,117.97644417,114.74400063,111.51155708,0.96339891,1.80835067,1.76544028,96.0,100.0,4.0,38.59587449,13.66411045,38.67878698,112.00749521,108.77247941,110.95600052,108.71390026
2016-08-12,116.91999817,117.20999908,116.79000092,117.19999695,19379000,72.43750894,0.79025351,0.70063352,0.67342518,95.90347625,4.62208797,4073276.41386747,-0.16254803,0.91810881,497318600,2445402264.497695,118.11723269,115.01400032,111.91076795,0.92458457,1.78842757,1.77003774,96.0,100.0,4.0,39.25259854,13.22075293,37.42378167,112.21112273,108.85633531,111.08840042,108.73450024
2016-08-15,117.34999847,117.97000122,117.30999756,117.69999695,11777800,74.29345447,1.0,0.74237063,0.84593169,93.02315037,4.39494063,4332651.2118864,3.58642481,1.10007369,509096400,2447543583.6635523,118.36757382,115.27200012,112.17642642,0.91354312,1.79232341,1.77449488,92.0,100.0,8.0,40.27633979,12.42479111,41.11300792,112.4263727,108.94433194,111.24120041,108.75290024
2016-08-16,117.48000336,117.48999786,117.02999878,117.05000305,14161400,67.89320332,0.13329607,0.72018002,0.64118319,75.46671549,4.0581464,2398726.24366351,-1.23434225,0.85471602,494935000,2434613875.262909,118.34613309,115.51800041,112.68986773,0.89614705,1.72309901,1.7642157,92.0,96.0,4.0,40.76422652,13.99303585,38.91744671,112.60769154,109.02498539,111.37300049,108.76895027
2016-08-17,117.08000183,117.30000305,116.43000031,117.26000214,15980300,68.82755451,0.25982327,0.650496,0.46437311,81.06669108,3.77505906,2535457.97593992,-2.15044877,0.62177565,510915300,2449124693.3953795,118.46503185,115.7090004,112.95296895,0.8942796,1.66597897,1.74456836,84.0,92.0,8.0,40.2851918,17.81301944,36.21309232,112.79013509,109.10692585,111.51460052,108.78860027
2016-08-18,117.15000153,117.45999908,116.94999695,117.29000092,10036300,68.96649056,0.27863759,0.44315843,0.22391898,81.86665853,3.49708795,2216260.65775668,1.72771697,0.64897939,520951600,2452470226.8209634,118.49278136,115.91450043,113.3362195,0.86683121,1.60463435,1.71658155,84.0,88.0,4.0,39.95737769,17.06442437,36.00962948,112.96660042,109.18834948,111.65300049,108.80200027
2016-08-19,117.08000183,117.51999664,116.76000214,117.26000214,18743000,68.63704224,0.23402463,0.31526242,0.25749516,81.06669108,3.25523491,1819328.11802554,-0.26355759,0.41204265,502208600,2458389247.1795473,118.51444159,116.09500046,113.67555932,0.85920002,1.53589283,1.68044381,76.0,84.0,8.0,39.35455186,17.56577216,33.73449647,113.13496911,109.26866443,111.79440048,108.81325027
2016-08-22,117.08999634,117.55000305,116.87000275,117.34999847,14500600,69.11371548,0.19069754,0.23862247,0.23445326,80.44154244,2.87629435,1745852.80076715,0.32827888,0.77629453,516709200,2464359891.070986,118.4810217,116.2795002,114.0779787,0.84640004,1.47171166,1.63869738,76.0,80.0,4.0,38.82026728,16.55774405,32.05183832,113.30026438,109.34907572,111.9626004,108.82490028
2016-08-23,117.80999756,118.01000214,117.51000214,117.55999756,11997900,70.24995182,0.3682275,0.25208833,0.26431656,84.89919226,2.67335385,1856380.68859962,2.2920646,0.91907652,528707100,2454761351.3828754,118.41555787,116.46800003,114.52044219,0.83308601,1.42140769,1.59523944,68.0,76.0,8.0,38.70950538,15.62076554,34.1820915,113.46731274,109.43077643,112.15320038,108.83915028
2016-08-24,117.48000336,117.63999939,116.41000366,116.80000305,17728700,61.4407377,0.0,0.22835939,0.18630835,35.63851373,2.45417732,-333632.92596351,-5.09934519,0.41710441,510978400,2448275263.083802,118.32623655,116.57900009,114.83176363,0.86143671,1.30517102,1.53722576,68.0,72.0,4.0,36.94574641,23.14858603,30.69590332,113.59800648,109.50410207,112.32860046,108.84920029
2016-08-25,116.5,116.97000122,116.36000061,116.61000061,24266300,59.43413902,0.0,0.19112247,0.1227425,19.07521334,2.14103077,-944636.25709679,-0.90496117,0.021811,486712100,2443899353.0180144,118.24640677,116.66049995,115.07459314,0.84347699,1.18407177,1.46659496,64.0,68.0,4.0,35.24099053,22.3762433,29.11024572,113.71612389,109.57480753,112.50640045,108.86440029
2016-08-26,116.65000153,117.54000092,116.08000183,116.77999878,23896000,60.67173429,0.0832875,0.11227112,0.0277625,36.26926619,1.90414877,-229363.04249479,0.88592457,0.08850089,510608100,2442917240.0924535,118.18183748,116.73799973,115.29416197,0.88751428,1.08926086,1.39112814,60.0,64.0,4.0,34.22736386,19.74696611,30.27715148,113.83627585,109.64650098,112.68120041,108.88190029
2016-08-29,116.80999756,117.25,116.79000092,116.94000244,11184900,61.85142097,0.16267788,0.07749782,0.08198846,44.55961007,1.70570706,59063.8150512,0.86365892,0.01509693,521793000,2439026928.8141956,118.17844087,116.79300003,115.40755919,0.85769192,1.0153294,1.31596839,56.0,60.0,4.0,33.28613909,18.97403638,29.09205244,113.95799062,109.71907313,112.8902005,108.90090031
2016-08-30,116.75,117.08999634,116.16000366,116.55999756,19843300,57.44432087,0.0,0.06391314,0.08198846,24.87024102,1.32841249,-1026595.42868658,-1.85124215,-0.00837466,501949700,2436253008.1605234,117.98328186,116.87299995,115.76271805,0.86285626,0.91552141,1.23587899,52.0,56.0,4.0,31.50265974,22.72851129,26.85236507,114.06003011,109.78714203,113.07820038,108.92350029
2016-08-31,116.37999725,116.55999756,115.94999695,116.44000244,16169800,56.08534511,0.0,0.07273429,0.05422596,23.78661452,1.047647,-1157124.23114542,-1.3958237,-0.24130001,485779900,2446061184.86713,117.81575199,116.92800026,116.04024853,0.84479514,0.81731871,1.15216694,36.0,52.0,16.0,29.56505105,23.3318922,25.46741738,114.15336236,109.85333964,113.25700043,108.95650032
2016-09-01,116.48000336,116.87999725,115.91000366,116.73999786,20944700,58.71496516,0.14442027,0.0614515,0.04814009,39.52356213,0.8621764,-94204.46630004,0.64838461,-0.18337625,506724600,2460959978.4969363,117.66502732,116.98150024,116.29797316,0.85373789,0.75499636,1.07273282,36.0,48.0,12.0,28.15069403,21.43838816,26.077904,114.25479904,109.92186361,113.44700043,108.98310032
2016-09-02,117.31999969,117.55999756,116.68000031,117.12000275,18088200,61.83266698,0.40575231,0.0952523,0.18339086,57.61904589,0.78226413,901196.78906983,3.52714292,-0.18761067,524812800,2460960135.3178964,117.67803651,116.99850044,116.31896438,0.85561356,0.72787814,1.00376188,36.0,44.0,8.0,27.57353246,19.8634346,29.83890988,114.36715997,109.99348688,113.61400055,109.01125034
2016-09-06,117.31999969,117.84999847,117.05999756,117.84999847,18525200,66.98977501,0.7698364,0.22384465,0.44000299,92.38077246,0.71485199,2704356.79803223,1.42859231,0.00259894,543338000,2479485335.3178964,117.81221696,117.05850029,116.30478362,0.85092694,0.75657004,0.95432351,96.0,100.0,4.0,27.32215856,18.54620454,30.29449083,114.50374187,110.07166113,113.8852005,109.03235035
2016-09-07,117.95999908,118.12000275,117.47000122,117.91999817,17546900,67.44403605,0.80190655,0.42751965,0.65916509,90.95001536,0.81149938,2493488.34761492,1.25949938,0.24616667,560884900,2486233921.2105923,117.94676515,117.10850029,116.27023543,0.83657512,0.77601159,0.91866113,96.0,100.0,4.0,27.34693584,17.51691766,30.91854562,114.63771271,110.14975403,114.19920044,109.05340034
2016-09-08,117.56999969,117.59999847,116.91999817,117.23000336,20125300,58.84757094,0.195009,0.56269513,0.58891732,59.72851772,0.89617613,153511.07078716,-1.8076881,-0.00636226,540759600,2484458458.298409,117.94782267,117.13900032,116.33017797,0.84824833,0.72735781,0.88040047,92.0,96.0,4.0,26.50779992,20.67328677,28.31498312,114.73937117,110.22020427,114.45460052,109.06715034
2016-09-09,116.25,116.51000214,114.26000214,114.27999878,50813300,37.08417945,0.0,0.52679586,0.33230519,0.51804767,0.63417643,-21282628.74001499,-8.30243542,-0.58056782,489946300,2434548354.230077,118.48301599,116.99700012,115.51098426,0.99980211,0.44562178,0.79344473,-8.0,92.0,100.0,26.22451316,35.29045915,22.30697028,114.72135656,110.26060024,114.61400055,109.06780033
2016-09-12,113.63999939,116.48999786,113.62999725,116.33000183,39646000,50.72255675,0.41121844,0.37443277,0.20207582,60.13365867,0.17585272,-6631621.63572853,-2.34453234,-0.77148291,529592300,2469758549.0837045,118.46393409,116.95350037,115.44306664,1.13267343,0.38334312,0.71142441,-8.0,88.0,96.0,26.39092956,32.89850464,18.28374857,114.78444069,110.3209923,114.78980057,109.07920033
2016-09-13,115.75,116.08999634,114.73000336,115.29000092,45863900,45.35151495,0.27231141,0.25407476,0.22784329,36.9710831,-0.28314694,-12498318.25771796,1.03785473,-0.86106933,483728400,2461664949.941455,118.46558253,116.83300056,115.2004186,1.16605379,0.24721768,0.61858306,-8.0,84.0,92.0,26.54545909,29.6741032,16.49174781,114.80426658,110.37043517,114.93400055,109.08490032
2016-09-14,115.41000366,116.47000122,115.37999725,115.83999634,28221800,48.45975067,0.3746912,0.26088649,0.35274035,49.22040937,-0.69935341,-8495435.53363653,1.98907007,-0.35475395,511950200,2457263250.696692,118.45727801,116.77250023,115.08772245,1.16704997,0.18162367,0.53119118,-8.0,80.0,88.0,26.21601675,27.53100419,17.62649056,114.84488343,110.42485866,115.10240051,109.09255032
2016-09-15,115.87000275,117.81999969,115.86000061,117.63999939,38521400,57.0663648,0.65817786,0.33854793,0.43506016,89.30951515,-0.84467655,2623717.76516632,4.65559652,0.04242874,550471600,2488709276.2123575,118.50614628,116.79150009,115.07685391,1.22511807,0.27175256,0.47930346,-8.0,76.0,84.0,24.47642191,24.35279851,23.4626241,114.95449582,110.49665111,115.28920044,109.11065033
2016-09-16,117.22000122,117.41000366,116.70999908,117.29000092,27596500,55.13832078,0.5946715,0.44343801,0.54251352,81.51445845,-0.56423551,869081.95713073,0.55804853,0.01900902,522875100,2506843964.3846936,118.50614628,116.79150009,115.07685391,1.20403823,0.31134936,0.44571264,-8.0,72.0,80.0,22.86108383,23.00921813,22.16815597,115.04608426,110.56424663,115.4626004,109.12130032
2016-09-19,117.58999634,117.94999695,116.55000305,116.77999878,16222900,52.36215876,0.50322963,0.52097778,0.58535966,70.15585016,-0.17329391,-437031.70186698,1.63963852,0.07443614,506652200,2495951370.03483,118.46862753,116.76749992,115.06637232,1.21803506,0.29814042,0.4161982,-8.0,68.0,76.0,21.61135934,21.12018237,23.51482407,115.11408091,110.62609491,115.59220032,109.13295033
2016-09-20,117.19999695,117.48000336,116.80000305,117.0,18078600,53.45093838,0.5390921,0.55784586,0.54566441,75.05564863,0.1096184,193589.12248595,-0.41373699,0.17711508,524730800,2488507073.581375,118.43391226,116.75,115.06608774,1.18103288,0.30194388,0.39334733,-8.0,64.0,72.0,20.45090087,20.22603621,22.51929811,115.18803852,110.68951685,115.71360031,109.15540031
2016-09-21,117.5,118.31999969,116.80999756,118.15000153,31546800,58.75725847,0.7138729,0.57214076,0.58539821,96.37530745,0.36438305,5348628.98164462,2.0342602,0.42212107,556277600,2512950707.1587477,118.5381534,116.7795002,115.020847,1.20453069,0.39322086,0.39332204,32.0,100.0,68.0,20.14034275,18.41493618,25.48402395,115.30419393,110.76375053,115.84680038,109.17045033
2016-09-22,118.83999634,119.22000122,118.72000122,119.08999634,22614400,62.51834242,0.83775636,0.60932325,0.69690712,97.67433291,0.68553025,7621313.22380365,3.1064335,0.59769599,578892000,2523805177.4712477,118.92082368,116.89399986,114.86717604,1.19492133,0.53523835,0.4217053,36.0,100.0,64.0,20.54573065,17.23709557,29.23395729,115.45265677,110.84659874,116.00420029,109.19280029
2016-09-23,119.0,119.0,118.16000366,118.33000183,22213400,57.91938761,0.68627492,0.67609113,0.74596806,84.0787342,0.93085379,4120831.05209607,-1.47477675,0.24041601,556678600,2510582857.921747,119.09535332,116.97999992,114.86464653,1.17599786,0.57977969,0.45332018,36.0,96.0,60.0,20.27519761,19.66478363,27.58263224,115.56549383,110.92106047,116.13120026,109.21130032
2016-09-26,117.66000366,117.80000305,117.16999817,117.33999634,16403900,52.50144074,0.50781733,0.70671935,0.67728287,66.36845173,0.95108921,1212147.88618035,-4.20543966,-0.16201484,540274700,2503031692.367591,119.12684463,117.0079998,114.88915498,1.17485541,0.52909478,0.4684751,36.0,92.0,56.0,19.01871073,24.29692373,25.63735004,115.63508217,110.98493048,116.24200012,109.2335503
2016-09-27,117.26000214,118.55999756,117.15000153,118.5,20238400,57.51610175,0.80332592,0.69635233,0.66580606,87.11984419,1.06835318,4392786.49033093,2.57775825,-0.0678535,560513100,2521547740.5855002,119.30172883,117.08599968,114.87027053,1.19165117,0.57589071,0.48995822,36.0,88.0,52.0,18.48188998,22.24343653,28.02604577,115.74743188,111.05970729,116.3612001,109.25905029
2016-09-28,118.65000153,118.76999664,118.08999634,118.69999695,14794300,58.33287844,0.83543929,0.68620548,0.71552751,90.69760459,1.18944101,4187933.39905214,2.64289693,0.25004544,575307400,2533296169.9373384,119.50153197,117.19299965,114.88446733,1.15510468,0.62194551,0.51635568,36.0,84.0,48.0,18.14939662,21.30811353,28.14614551,115.86321875,111.13573007,116.4926001,109.29860027
2016-09-29,118.5,118.72000122,117.33000183,117.83999634,27207500,53.56404237,0.47839517,0.69568456,0.70572013,75.31298921,0.97249987,247019.1125961,-2.06907196,0.69528568,548099900,2526053679.4878078,119.56083346,117.26299934,114.96516523,1.17188287,0.58233659,0.52955186,36.0,80.0,44.0,17.08583176,24.13513824,25.76151391,115.94073944,111.20243919,116.58059998,109.32965027
2016-09-30,118.15000153,119.06999969,118.02999878,118.72000122,25543200,57.40166784,0.70194408,0.69772461,0.67192618,88.86413724,0.92091114,3422893.62831898,2.13754776,1.01543426,573643100,2534404431.1145544,119.73069162,117.36199951,114.99330741,1.17603434,0.61486747,0.54661498,36.0,76.0,40.0,16.40239283,22.33208708,25.96274095,116.0497301,111.2772408,116.69139999,109.36170029
2016-10-03,118.56999969,118.69999695,118.08999634,118.55000305,19216400,56.43144126,0.56703337,0.65336795,0.58245754,82.55214904,1.08070454,2467229.85088474,-0.49203637,0.90615633,554426700,2544170536.595206,119.85441077,117.43349953,115.01258828,1.13703223,0.61978648,0.56124928,36.0,72.0,36.0,15.76777096,21.4482496,24.93521301,116.14778002,111.34960659,116.78940002,109.38455029
2016-10-04,118.90000153,119.16000366,117.91999817,118.37000275,21239700,55.36437174,0.29560444,0.59197034,0.52152729,74.70243096,1.18005768,1568603.80335234,0.84655666,0.82454822,533187000,2538346836.411855,119.90874873,117.45949974,115.01025075,1.14438747,0.60221831,0.56944309,36.0,68.0,32.0,15.59382785,19.78822572,25.87650697,116.23492601,111.41946128,116.88360001,109.4148003
2016-10-05,118.72000122,119.16999817,118.66999817,118.79000092,14481300,57.38903046,0.49495675,0.51883878,0.45253152,83.89510861,1.21761695,2213391.75772311,1.31202742,0.58572186,547668300,2530816719.5081687,120.01355489,117.50299988,114.99244487,1.11978803,0.61509532,0.57857354,36.0,64.0,28.0,15.44140321,18.77843704,24.61978722,116.33512502,111.49279998,116.98360001,109.4596003
2016-10-06,118.63999939,118.98000336,118.15000153,118.73000336,11987100,56.99133569,0.45579886,0.46317072,0.41545335,81.6480075,1.285617,1794450.54453136,-2.45803492,0.37028733,535681200,2535582690.860315,120.14053545,117.57799988,115.01546431,1.09908902,0.61338838,0.5855365,36.0,60.0,24.0,14.68353752,21.14491162,23.29177387,116.42904182,111.56481196,117.06660004,109.4980003
2016-10-07,118.83999634,119.01000214,117.88999939,118.47000122,19984200,55.20593866,0.26999346,0.42496708,0.40691636,69.00824101,1.22708785,795824.08233304,-0.64452015,0.20713314,515697000,2536296426.874375,119.87910187,117.7875,115.69589813,1.10058286,0.58431994,0.58529319,36.0,56.0,20.0,13.68523284,21.29534194,21.59871962,116.50907944,111.63352031,117.13639999,109.53145031
2016-10-10,119.08000183,119.48000336,119.02999878,119.22000122,19687300,59.17861129,0.66659041,0.42883243,0.46412757,90.26211342,1.33894173,2791488.4991426,1.84003811,0.36811707,535384300,2533234002.4893827,120.00004958,117.93199997,115.86395036,1.09411281,0.61471567,0.59117769,84.0,100.0,16.0,13.26275445,19.89118137,23.24293302,116.6153901,111.70900768,117.21619995,109.56450031
2016-10-11,119.12000275,119.13999939,117.0,117.51999664,27774400,48.647058,0.0,0.39441285,0.31219462,20.96757819,1.23582391,-4352525.1637511,-9.13035823,-0.42935567,507609900,2518957358.454216,119.73613614,118.04349976,116.35086337,1.17453341,0.49591178,0.57212451,84.0,96.0,12.0,13.6742042,29.55103134,20.10494895,116.65086487,111.76682847,117.24979996,109.58915031
2016-10-12,117.62999725,117.81999969,117.05999756,117.41999817,14267800,48.10475299,0.0,0.33283967,0.2221968,16.93538711,0.92761821,-3934558.45879593,-3.35582331,-0.89094544,493342100,2518206406.5353284,119.51774866,118.12249985,116.72725103,1.14492403,0.3892033,0.53554026,84.0,92.0,8.0,14.05626467,28.14988742,19.1516852,116.68102696,111.82307891,117.29899994,109.61360031
2016-10-13,116.62000275,117.31999969,115.94000244,117.0,22821000,45.79561627,0.0,0.17813047,0.0,29.94342611,0.54164734,-4741732.70946808,-4.89809564,-1.13546822,470521100,2530443743.390353,119.55612708,118.09049988,116.62487267,1.16885772,0.2676603,0.48196427,84.0,88.0,4.0,15.2048876,32.44821079,17.41956602,116.6935357,111.87459056,117.33220001,109.6271003
2016-10-14,117.58000183,118.05000305,117.06999969,117.13999939,21313300,46.71382129,0.06860983,0.08168892,0.02286994,33.89821011,0.34158864,-3638078.18077349,4.27621917,-0.52963545,491834400,2512175176.8295636,119.56636375,118.0829998,116.59963585,1.1603681,0.18055209,0.42168184,76.0,84.0,8.0,15.45464316,30.35092556,20.78732357,116.71104408,111.92698269,117.36160004,109.64645031
2016-10-17,117.04000092,117.30000305,116.66999817,116.81999969,14182700,44.84392725,0.0,0.01524663,0.02286994,24.85867305,-0.11138205,-3766704.10806063,-2.55419129,-0.89620327,477651700,2504746159.853687,119.5614226,118.08499985,116.6085771,1.12248502,0.0847203,0.35428953,76.0,80.0,4.0,15.97282925,31.67954153,19.95396117,116.71531685,111.97566943,117.36240005,109.67125031
2016-10-18,118.20999908,118.41000366,117.80000305,117.86000061,19276700,51.62175536,0.47282717,0.0754063,0.180479,54.23722238,-0.14791082,-364634.14285969,3.54418733,-0.83182539,496928400,2489261439.4619617,119.52338804,118.12799988,116.73261172,1.15587923,0.09163597,0.30175882,72.0,76.0,4.0,15.32853794,28.5668463,24.85271713,116.76020641,112.03421999,117.38660004,109.71305031
2016-10-19,117.76999664,118.01999664,117.63999939,117.84999847,13702900,51.55613761,0.46824962,0.17234707,0.31369226,53.95467624,-0.1162345,-332123.30424438,-0.76262159,-0.7385075,483225500,2490703893.428272,119.5135597,118.11299973,116.71243975,1.10045909,0.09521206,0.26044947,60.0,72.0,12.0,14.860158,28.90080063,24.23972853,116.80294336,112.09208843,117.40520004,109.75575031
2016-10-20,117.73000336,117.97000122,117.02999878,117.70999908,18132200,50.58686843,0.40063256,0.31380257,0.44723645,49.99989224,0.0252653,-647319.53692138,-1.71076285,-1.01338683,465093300,2498805458.342888,119.37970258,118.04399986,116.70829715,1.0889979,0.08576076,0.22551172,60.0,68.0,8.0,14.90926235,31.11995996,22.74520879,116.83851417,112.14798804,117.42699997,109.8030003
2016-10-21,117.80000305,118.22000122,117.41000366,118.15000153,15707800,53.54303238,0.60685712,0.41761394,0.4919131,62.42933652,0.05582423,432507.58965612,1.62435993,-0.86221567,480801100,2511798333.6009693,119.36528763,118.03499985,116.70471206,1.0690693,0.11247847,0.20290507,60.0,64.0,4.0,14.69286904,29.43577865,23.18460543,116.88994505,112.20770956,117.44759995,109.86940029
2016-10-24,118.91000366,119.65000153,118.88999939,119.56999969,19143000,61.53980886,1.0,0.53610426,0.66916323,97.84361588,0.45944178,4254010.06943669,5.77653242,-0.51007454,499944100,2526911147.4241886,119.59376481,118.14650002,116.69923523,1.09985007,0.24540555,0.21140517,20.0,100.0,80.0,14.10187593,26.5682665,30.21303891,116.99504523,112.28096618,117.495,109.94720028
2016-10-25,119.63999939,119.66000366,119.01000214,119.19000244,20341800,58.63129625,0.82579461,0.65732008,0.81088391,87.36556273,0.66014754,2542033.18386321,0.20770869,-0.58895445,479602300,2517835567.7699757,119.69182817,118.18100014,116.6701721,1.06771803,0.31644089,0.23241231,20.0,96.0,76.0,13.56132161,25.41297126,28.96616692,117.08112198,112.34971281,117.52480011,110.02150028
2016-10-26,118.41999817,119.02999878,118.02999878,118.37999725,20463700,52.89273694,0.48208354,0.74977995,0.76929272,65.59123686,0.76279474,-189072.00889379,-3.9338151,-0.69436732,459138600,2511696395.3197193,119.66020107,118.16500015,116.66979923,1.07430986,0.30387339,0.24670453,20.0,92.0,72.0,13.00039447,29.96879945,26.73211742,117.13205827,112.40971564,117.55139999,110.08570026
2016-10-27,118.88999939,118.98999786,117.66999817,117.83999634,19099800,49.42003279,0.27408589,0.70249932,0.52732134,51.07508798,0.84217682,-1635477.3628217,-1.38221838,-0.74706005,440038800,2497516188.922586,119.66020107,118.16500015,116.66979923,1.09185913,0.24748712,0.24686105,20.0,88.0,68.0,12.77240537,29.73598913,24.42370956,117.15982054,112.46374829,117.56299988,110.16540024
2016-10-28,117.5,118.11000061,116.73999786,117.09999847,35369300,45.05456122,0.01261592,0.51762528,0.25626178,31.18267882,0.69461731,-5140867.23142198,-3.50544346,-1.12888016,404669500,2480735128.4271774,119.62498093,118.08400002,116.5430191,1.11172653,0.14145831,0.2257805,20.0,84.0,64.0,13.25594669,33.0938064,22.27386501,117.15747458,112.50988013,117.55919983,110.23055023
2016-10-31,117.52999878,117.52999878,116.93000031,116.98999786,18749400,44.42633232,0.0,0.29305013,0.09556727,28.22567413,0.23308772,-4701092.6903225,-0.62401741,-0.52128439,385920100,2465735465.380244,119.60168844,118.00599976,116.41031107,1.07517453,0.04800026,0.19022445,20.0,80.0,60.0,13.70494934,31.77466951,21.3860168,117.15090687,112.55445841,117.55379974,110.31130024
2016-11-01,117.19000244,117.20999908,115.09999847,116.11000061,23498700,39.66177854,0.0,0.11867812,0.00420531,22.14914445,-0.4096778,-6983621.08583254,-9.65267128,-0.97105925,362421400,2464733192.236428,119.67838734,117.89299965,116.10761196,1.14909068,-0.09596808,0.13298595,-24.0,76.0,100.0,15.2575772,38.98258078,18.58103435,117.11008701,112.58983694,117.52899979,110.38655025
